,File,Duration
4755,812205003470554.wav,42.9
4756,812205003496628.wav,80.64
4757,812205003472271.wav,261.12
4758,812205003486060.wav,717.12
4759,812205003489079.wav,204.66
4760,812205003472864.wav,60.24
4761,812205003488241.wav,210.36
4762,812205003485976.wav,85.02
4763,812205003472842.wav,821.52
4764,812205003471507.wav,640.14
4765,812205003473349.wav,295.86
4766,812205003476016.wav,44.46
4767,812205003483132.wav,348.42
4768,812205003492106.wav,642.24
4769,812205003478144.wav,215.04
4770,812205003497154.wav,49.02
4771,812205003475825.wav,54.48
4772,812205003468744.wav,58.56
4773,812205003479143.wav,70.62
4774,812205003472870.wav,620.16
4775,812205003487074.wav,334.56
4776,812205003463532.wav,148.92
4777,812205003466398.wav,134.4
4778,812205003497436.wav,223.5
4779,812205003477603.wav,30.24
4780,812205003481253.wav,428.7
4781,812205003463305.wav,37.74
4782,812205003464135.wav,76.98
4783,812205003465657.wav,43.62
4784,812205003474848.wav,94.08
4785,812205003469629.wav,40.86
4786,812205003469206.wav,86.4
4787,812205003480940.wav,258.9
4788,812205003470871.wav,39.78
4789,812205003476450.wav,196.14
4790,812205003464017.wav,98.58
4791,812205003464225.wav,318.0
4792,812205003497261.wav,83.82
4793,812205003480298.wav,297.0
4794,812205003466333.wav,58.32
4795,812205003472365.wav,250.08
4796,812205003484673.wav,53.04
4797,812205003465749.wav,279.06
4798,812205003476984.wav,133.32
4799,812205003466328.wav,39.0
4800,812205003463635.wav,55.74
4801,812205003469691.wav,121.86
4802,812205003469324.wav,54.42
4803,812205003480908.wav,91.2
4804,812205003472857.wav,33.96
4805,812205003470025.wav,112.44
4806,812205003476849.wav,48.36
4807,812205003481514.wav,55.02
4808,812205003475584.wav,64.02
4809,812205003464653.wav,76.62
4810,812205003489584.wav,300.6
4811,812205003495994.wav,31.2
4812,812205003463302.wav,32.82
4813,812205003466886.wav,272.28
4814,812205003472914.wav,724.08
4815,812205003484671.wav,464.28
4816,812205003492833.wav,131.22
4817,812205003487134.wav,44.1
4818,812205003487375.wav,660.12
4819,812205003493912.wav,74.34
4820,812205003484556.wav,143.46
4821,812205003470086.wav,55.8
4822,812205003466291.wav,68.52
4823,812205003481824.wav,336.84
4824,812205003485132.wav,103.86
4825,812205003469983.wav,401.64
4826,812205003469490.wav,854.16
4827,812205003486418.wav,692.04
4828,812205003495678.wav,230.4
4829,812205003483167.wav,392.52
4830,812205003497187.wav,111.48
4831,812205003494612.wav,37.44
4832,812205003474966.wav,91.86
4833,812205003477847.wav,61.32
4834,812205003478544.wav,45.48
4835,812205003481488.wav,116.34
4836,812205003491738.wav,801.78
4837,812205003494107.wav,34.74
4838,812205003478615.wav,457.44
4839,812205003485893.wav,56.76
4840,812205003469586.wav,45.42
4841,812205003487007.wav,170.94
4842,812205003478840.wav,34.86
4843,812205003493722.wav,51.48
4844,812205003491772.wav,84.78
4845,812205003481525.wav,309.66
4846,812205003476524.wav,280.56
4847,812205003490469.wav,142.62
4848,812205003463389.wav,351.42
4849,812205003482621.wav,55.8
4850,812205003466843.wav,105.06
4851,812205003467625.wav,343.56
4852,812205003490241.wav,131.34
4853,812205003495555.wav,149.58
4854,812205003473558.wav,541.02
4855,812205003494762.wav,167.22
4856,812205003467578.wav,218.04
4857,812205003485917.wav,290.64
4858,812205003464876.wav,38.88
4859,812205003472311.wav,42.96
4860,812205003490302.wav,64.44
4861,812205003463504.wav,197.28
4862,812205003489261.wav,197.46
4863,812205003469860.wav,43.62
4864,812205003464231.wav,423.9
4865,812205003466192.wav,101.28
4866,812205003482388.wav,65.94
4867,812205003495379.wav,35.4
4868,812205003490483.wav,53.1
4869,812205003481957.wav,41.64
4870,812205003478938.wav,151.26
4871,812205003492188.wav,35.88
4872,812205003480676.wav,49.2
4873,812205003494881.wav,278.34
4874,812205003472746.wav,220.92
4875,812205003491883.wav,446.82
4876,812205003467203.wav,59.46
4877,812205003474442.wav,93.6
4878,812205003495846.wav,41.34
4879,812205003497735.wav,44.34
4880,812205003491631.wav,102.9
4881,812205003480720.wav,702.66
4882,812205003479616.wav,89.64
4883,812205003479758.wav,103.08
4884,812205003495618.wav,90.3
4885,812205003488913.wav,36.0
4886,812205003476236.wav,527.58
4887,812205003475394.wav,61.8
4888,812205003473469.wav,249.42
4889,812205003495689.wav,185.94
4890,812205003471382.wav,83.46
4891,812205003488455.wav,62.4
4892,812205003477322.wav,73.86
4893,812205003483926.wav,35.46
4894,812205003496636.wav,140.28
4895,812205003486062.wav,39.3
4896,812205003494447.wav,351.0
4897,812205003463420.wav,163.56
4898,812205003496799.wav,130.2
4899,812205003488189.wav,49.74
4900,812205003481555.wav,257.22
4901,812205003485684.wav,41.46
4902,812205003495606.wav,106.68
4903,812205003469041.wav,46.32
4904,812205003485661.wav,624.78
4905,812205003478307.wav,71.76
4906,812205003468705.wav,110.82
4907,812205003480071.wav,202.32
4908,812205003474007.wav,117.18
4909,812205003495636.wav,105.78
4910,812205003474464.wav,41.04
4911,812205003478462.wav,37.68
4912,812205003482311.wav,82.02
4913,812205003464783.wav,342.06
4914,812205003463478.wav,100.32
4915,812205003487850.wav,135.48
4916,812205003490356.wav,81.18
4917,812205003481430.wav,45.72
4918,812205003473826.wav,36.72
4919,812205003465458.wav,803.16
4920,812205003466482.wav,83.64
4921,812205003472880.wav,80.34
4922,812205003475561.wav,157.62
4923,812205003473989.wav,417.54
4924,812205003492513.wav,334.62
4925,812205003477005.wav,57.12
4926,812205003470828.wav,39.96
4927,812205003465301.wav,272.7
4928,812205003490087.wav,85.44
4929,812205003465440.wav,95.94
4930,812205003469839.wav,98.82
4931,812205003492070.wav,114.84
4932,812205003470092.wav,75.78
4933,812205003475933.wav,91.92
4934,812205003488631.wav,383.52
4935,812205003490959.wav,83.76
4936,812205003493025.wav,88.14
4937,812205003475741.wav,46.62
4938,812205003475931.wav,69.18
4939,812205003487407.wav,83.82
4940,812205003481474.wav,33.66
4941,812205003474401.wav,66.66
4942,812205003462972.wav,142.74
4943,812205003491299.wav,135.36
4944,812205003479850.wav,829.26
4945,812205003487239.wav,536.1
4946,812205003495120.wav,106.98
4947,812205003473279.wav,68.82
4948,812205003495728.wav,39.72
4949,812205003469328.wav,254.58
4950,812205003496471.wav,72.78
4951,812205003492568.wav,50.4
4952,812205003481161.wav,440.58
4953,812205003487159.wav,511.08
4954,812205003474936.wav,37.68
4955,812205003480788.wav,228.36
4956,812205003479536.wav,128.1
4957,812205003466860.wav,690.3
4958,812205003480428.wav,646.32
4959,812205003491490.wav,43.8
4960,812205003469628.wav,117.0
4961,812205003491485.wav,74.16
4962,812205003463359.wav,41.16
4963,812205003483350.wav,60.36
4964,812205003487892.wav,49.2
4965,812205003476158.wav,99.9
4966,812205003464808.wav,56.34
4967,812205003485467.wav,235.98
4968,812205003474064.wav,484.8
4969,812205003472814.wav,108.42
4970,812205003492267.wav,42.42
4971,812205003495338.wav,34.38
4972,812205003491472.wav,50.04
4973,812205003462150.wav,34.38
4974,812205003472799.wav,116.7
4975,812205003492965.wav,43.02
4976,812205003480163.wav,92.52
4977,812205003481565.wav,49.5
4978,812205003466874.wav,474.84
4979,812205003483252.wav,65.04
4980,812205003470428.wav,380.4
4981,812205003466683.wav,100.38
4982,812205003465231.wav,57.18
4983,812205003484397.wav,44.94
4984,812205003485874.wav,91.38
4985,812205003493112.wav,33.6
4986,812205003479321.wav,451.2
4987,812205003489377.wav,48.48
4988,812205003471222.wav,145.68
4989,812205003488122.wav,48.18
4990,812205003492185.wav,64.98
4991,812205003462524.wav,31.02
4992,812205003494406.wav,760.02
4993,812205003476142.wav,180.9
4994,812205003488353.wav,86.94
4995,812205003476239.wav,161.82
4996,812205003476469.wav,72.96
4997,812205003491574.wav,42.18
4998,812205003487248.wav,131.64
4999,812205003489593.wav,157.2
5000,812205003487724.wav,41.28
5001,812205003490069.wav,188.64
5002,812205003491407.wav,40.92
5003,812205003472956.wav,561.9
5004,812205003480462.wav,478.92
5005,812205003492528.wav,30.3
5006,812205003479652.wav,66.48
5007,812205003497572.wav,41.7
5008,812205003463574.wav,522.48
5009,812205003472999.wav,53.58
5010,812205003492959.wav,36.96
5011,812205003486895.wav,320.52
5012,812205003482189.wav,89.88
5013,812205003483128.wav,54.36
5014,812205003495716.wav,676.44
5015,812205003471971.wav,33.84
5016,812205003495556.wav,31.68
5017,812205003495714.wav,244.02
5018,812205003464931.wav,57.3
5019,812205003495790.wav,51.78
5020,812205003496366.wav,65.7
5021,812205003494996.wav,190.74
5022,812205003479681.wav,37.98
5023,812205003485095.wav,46.26
5024,812205003477519.wav,123.24
5025,812205003471722.wav,186.18
5026,812205003466143.wav,115.02
5027,812205003488582.wav,52.08
5028,812205003493702.wav,134.64
5029,812205003492515.wav,31.8
5030,812205003471914.wav,137.4
5031,812205003489719.wav,145.32
5032,812205003490435.wav,528.06
5033,812205003497617.wav,39.18
5034,812205003478712.wav,38.46
5035,812205003477155.wav,64.8
5036,812205003497869.wav,95.82
5037,812205003489925.wav,497.58
5038,812205003477099.wav,53.76
5039,812205003493610.wav,327.84
5040,812205003495922.wav,193.5
5041,812205003484224.wav,233.1
5042,812205003495272.wav,673.08
5043,812205003483187.wav,47.64
5044,812205003466817.wav,47.34
5045,812205003497297.wav,61.38
5046,812205003481697.wav,303.78
5047,812205003487155.wav,61.5
5048,812205003473848.wav,30.06
5049,812205003472502.wav,246.72
5050,812205003484865.wav,39.12
5051,812205003477576.wav,432.84
5052,812205003482458.wav,122.7
5053,812205003476992.wav,280.32
5054,812205003491047.wav,40.56
5055,812205003482265.wav,88.8
5056,812205003469184.wav,106.08
5057,812205003469888.wav,135.18
5058,812205003483145.wav,420.42
5059,812205003474996.wav,275.58
5060,812205003491541.wav,635.28
5061,812205003483316.wav,59.16
5062,812205003472295.wav,59.76
5063,812205003472511.wav,32.7
5064,812205003489145.wav,35.7
5065,812205003497640.wav,129.24
5066,812205003485815.wav,30.78
5067,812205003487121.wav,42.18
5068,812205003467959.wav,228.66
5069,812205003492643.wav,45.18
5070,812205003487708.wav,153.48
5071,812205003468249.wav,34.74
5072,812205003462877.wav,31.74
5073,812205003470834.wav,255.54
5074,812205003490053.wav,57.06
5075,812205003490798.wav,204.84
5076,812205003497198.wav,215.58
5077,812205003478835.wav,239.22
5078,812205003478963.wav,281.52
5079,812205003489394.wav,147.78
5080,812205003469608.wav,291.3
5081,812205003468194.wav,92.64
5082,812205003467391.wav,84.48
5083,812205003469156.wav,40.08
5084,812205003488634.wav,31.5
5085,812205003479986.wav,306.78
5086,812205003479570.wav,49.5
5087,812205003462079.wav,83.22
5088,812205003478971.wav,38.64
5089,812205003484285.wav,301.56
5090,812205003466237.wav,74.46
5091,812205003471745.wav,94.14
5092,812205003497183.wav,642.42
5093,812205003462206.wav,229.8
5094,812205003467341.wav,392.76
5095,812205003478289.wav,259.86
5096,812205003486595.wav,56.64
5097,812205003495479.wav,87.96
5098,812205003470670.wav,56.34
5099,812205003465316.wav,57.9
5100,812205003464144.wav,152.82
5101,812205003484278.wav,65.46
5102,812205003468847.wav,39.0
5103,812205003466714.wav,87.06
5104,812205003483182.wav,805.02
5105,812205003490531.wav,48.3
5106,812205003478317.wav,150.84
5107,812205003481426.wav,43.56
5108,812205003491860.wav,457.44
5109,812205003467241.wav,468.78
5110,812205003492731.wav,101.46
5111,812205003463372.wav,325.92
5112,812205003466928.wav,263.04
5113,812205003473467.wav,545.58
5114,812205003462964.wav,157.74
5115,812205003486996.wav,113.22
5116,812205003469043.wav,510.72
5117,812205003474134.wav,116.94
5118,812205003492603.wav,65.22
5119,812205003468032.wav,44.46
5120,812205003487872.wav,100.86
5121,812205003470830.wav,209.46
5122,812205003493484.wav,100.2
5123,812205003484422.wav,414.12
5124,812205003482038.wav,117.84
5125,812205003486549.wav,364.14
5126,812205003471502.wav,90.72
5127,812205003494556.wav,92.16
5128,812205003475726.wav,70.26
5129,812205003462932.wav,80.58
5130,812205003470243.wav,46.44
5131,812205003462010.wav,88.62
5132,812205003497607.wav,37.26
5133,812205003493818.wav,53.58
5134,812205003481470.wav,96.06
5135,812205003474644.wav,75.66
5136,812205003482927.wav,36.0
5137,812205003470185.wav,63.6
5138,812205003489416.wav,49.2
5139,812205003477549.wav,263.64
5140,812205003474165.wav,81.0
5141,812205003487965.wav,626.58
5142,812205003495182.wav,296.64
5143,812205003471987.wav,47.52
5144,812205003474058.wav,89.1
5145,812205003485693.wav,112.74
5146,812205003491271.wav,254.76
5147,812205003469599.wav,346.68
5148,812205003469516.wav,34.08
5149,812205003474688.wav,310.5
5150,812205003490573.wav,31.32
5151,812205003491247.wav,100.5
5152,812205003472408.wav,116.16
5153,812205003472212.wav,138.36
5154,812205003497246.wav,51.6
5155,812205003473498.wav,30.84
5156,812205003496001.wav,43.44
5157,812205003471151.wav,444.18
5158,812205003462281.wav,459.6
5159,812205003487364.wav,59.76
5160,812205003464237.wav,109.8
5161,812205003477133.wav,30.18
5162,812205003472012.wav,308.58
5163,812205003470007.wav,84.54
5164,812205003472383.wav,37.62
5165,812205003462509.wav,89.88
5166,812205003485400.wav,101.76
5167,812205003483567.wav,65.76
5168,812205003467622.wav,31.38
5169,812205003471249.wav,33.3
5170,812205003497376.wav,102.06
5171,812205003481194.wav,305.16
5172,812205003476068.wav,253.44
5173,812205003466240.wav,30.9
5174,812205003477044.wav,52.8
5175,812205003468834.wav,123.96
5176,812205003467905.wav,48.6
5177,812205003494518.wav,39.24
5178,812205003483138.wav,52.2
5179,812205003487623.wav,186.0
5180,812205003497595.wav,45.6
5181,812205003474860.wav,609.06
5182,812205003462005.wav,42.18
5183,812205003473194.wav,73.86
5184,812205003487256.wav,302.22
5185,812205003490380.wav,281.28
5186,812205003484804.wav,32.76
5187,812205003462889.wav,41.22
5188,812205003486219.wav,38.34
5189,812205003477891.wav,32.1
5190,812205003462175.wav,100.08
5191,812205003491548.wav,151.74
5192,812205003484333.wav,30.54
5193,812205003495252.wav,242.52
5194,812205003485755.wav,33.24
5195,812205003491732.wav,126.12
5196,812205003495365.wav,521.1
5197,812205003480495.wav,92.4
5198,812205003490945.wav,48.78
5199,812205003471577.wav,31.02
5200,812205003472367.wav,32.28
5201,812205003494568.wav,225.48
5202,812205003474245.wav,443.88
5203,812205003493983.wav,44.82
5204,812205003481733.wav,32.58
5205,812205003488123.wav,35.28
5206,812205003478351.wav,31.08
5207,812205003490044.wav,150.42
5208,812205003476646.wav,293.58
5209,812205003485359.wav,138.96
5210,812205003488444.wav,56.52
5211,812205003472411.wav,42.36
5212,812205003476640.wav,78.06
5213,812205003486035.wav,492.78
5214,812205003478362.wav,34.8
5215,812205003492745.wav,394.5
5216,812205003489761.wav,100.68
5217,812205003468987.wav,32.22
5218,812205003474407.wav,589.2
5219,812205003482464.wav,575.22
5220,812205003481705.wav,94.44
5221,812205003481245.wav,40.8
5222,812205003477400.wav,60.48
5223,812205003491745.wav,44.34
5224,812205003476231.wav,31.68
5225,812205003475091.wav,46.2
5226,812205003473502.wav,85.86
5227,812205003489283.wav,83.34
5228,812205003470318.wav,88.2
5229,812205003481874.wav,637.08
5230,812205003472903.wav,141.36
5231,812205003470831.wav,53.64
5232,812205003464117.wav,187.26
5233,812205003477774.wav,37.44
5234,812205003465461.wav,386.7
5235,812205003491307.wav,562.62
5236,812205003471428.wav,33.18
5237,812205003464030.wav,30.84
5238,812205003468519.wav,637.38
5239,812205003491422.wav,318.78
5240,812205003491130.wav,64.92
5241,812205003490937.wav,345.3
5242,812205003482232.wav,179.64
5243,812205003478761.wav,460.26
5244,812205003495529.wav,964.62
5245,812205003490980.wav,264.72
5246,812205003478891.wav,48.0
5247,812205003476497.wav,134.76
5248,812205003477604.wav,778.74
5249,812205003478246.wav,40.86
5250,812205003493013.wav,345.12
5251,812205003476243.wav,324.48
5252,812205003470584.wav,63.36
5253,812205003496803.wav,330.72
5254,812205003485188.wav,130.56
5255,812205003470799.wav,86.04
5256,812205003487819.wav,202.44
5257,812205003492828.wav,50.58
5258,812205003481447.wav,30.24
5259,812205003476085.wav,58.08
5260,812205003474810.wav,160.26
5261,812205003470050.wav,65.4
5262,812205003486980.wav,60.12
5263,812205003477713.wav,52.44
5264,812205003482253.wav,556.32
5265,812205003473820.wav,75.6
5266,812205003482554.wav,99.72
5267,812205003470750.wav,271.8
5268,812205003466345.wav,80.04
5269,812205003475783.wav,46.86
5270,812205003481278.wav,169.56
5271,812205003478496.wav,636.24
5272,812205003470523.wav,36.36
5273,812205003469540.wav,50.58
5274,812205003483847.wav,33.24
5275,812205003485416.wav,92.52
5276,812205003473984.wav,64.26
5277,812205003486944.wav,221.7
5278,812205003480811.wav,82.68
5279,812205003479773.wav,441.9
5280,812205003467533.wav,30.24
5281,812205003483246.wav,111.72
5282,812205003494064.wav,283.62
5283,812205003475119.wav,181.14
5284,812205003474129.wav,180.6
5285,812205003470371.wav,40.56
5286,812205003477238.wav,66.3
5287,812205003496121.wav,38.58
5288,812205003476937.wav,396.0
5289,812205003479805.wav,301.62
5290,812205003465304.wav,34.74
5291,812205003473215.wav,472.08
5292,812205003463342.wav,127.62
5293,812205003471377.wav,735.54
5294,812205003486552.wav,36.06
5295,812205003483925.wav,89.04
5296,812205003480763.wav,36.6
5297,812205003470317.wav,70.74
5298,812205003467599.wav,236.88
5299,812205003465368.wav,179.64
5300,812205003487004.wav,608.94
5301,812205003490815.wav,240.66
5302,812205003477989.wav,501.54
5303,812205003467310.wav,74.46
5304,812205003473304.wav,613.74
5305,812205003477474.wav,32.34
5306,812205003462693.wav,226.14
5307,812205003476910.wav,215.82
5308,812205003465998.wav,235.38
5309,812205003487073.wav,285.18
5310,812205003487947.wav,46.38
5311,812205003487769.wav,228.06
5312,812205003480969.wav,97.14
5313,812205003478729.wav,301.68
5314,812205003492225.wav,133.8
5315,812205003491040.wav,109.44
5316,812205003469700.wav,427.02
5317,812205003463020.wav,58.14
5318,812205003484437.wav,811.38
5319,812205003496150.wav,37.02
